Location Latitude,Location Longitude,value
51.699941,-0.616936,15.0
51.745867,-0.452849,6.0
51.65804,-0.915852,75.0
51.807306,-0.799923,28.0
51.759615,-0.464507,88.0
51.638798,-0.753214,74.0
51.745867,-0.452849,6.0
51.795937,-0.780358,120.0
51.841867,-0.764094,49.0
51.720196,-0.636687,61.0
51.620924,-0.734439,94.0
51.755952,-0.469869,76.0
51.641501,-0.750717,6.0
51.715657,-0.59058,19.0
51.600075,-0.37786,24.0
51.592266,-0.318803,15.0
51.585904,-0.304719,3.0
51.588524,-0.34338,4.0
51.573019,-0.428839,27.0
51.577947,-0.330393,6.0
51.590267,-0.344573,5.0
51.619541,-0.268782,30.0
51.594497,-0.417169,60.0
51.560297,-0.306009,5.0
51.602654,-0.352584,4.0
51.608496,-0.286417,32.0
51.583215,-0.32351,16.0
51.565542,-0.282203,51.0
51.575197,-0.345791,30.0
51.557276,-0.325041,6.0
51.560488,-0.323733,6.0
51.583327,-0.33833,21.0
51.620921,-0.264222,24.0
51.587139,-0.309321,6.0
51.591326,-0.298329,7.0
51.563503,-0.380388,7.0
51.584782,-0.337541,19.0
51.566035,-0.266847,9.0
51.560652,-0.321966,6.0
51.552738,-0.281084,6.0
51.548838,-0.296678,4.0
51.552923,-0.319331,3.0
51.615927,-0.3335,72.0
51.611872,-0.312099,8.0
51.583988,-0.317838,8.0
51.575844,-0.304256,8.0
51.601318,-0.407589,4.0
51.574589,-0.377035,5.0
51.613994,-0.411378,74.0
51.564672,-0.267736,56.0
51.564929,-0.287666,47.0
51.609608,-0.332402,94.0
51.576284,-0.304239,5.0
51.587671,-0.342834,9.0
51.559627,-0.304037,6.0
51.587636,-0.336527,6.0
51.592558,-0.371429,6.0
51.585088,-0.337587,14.0
51.602211,-0.386483,17.0
51.547541,-0.276824,83.0
51.588679,-0.312584,5.0
51.591044,-0.372284,8.0
51.561228,-0.297846,4.0
51.584636,-0.311593,12.0
51.611616,-0.438953,40.0
51.602897,-0.33919,74.0
51.556796,-0.306594,5.0
51.574635,-0.410658,30.0
51.56026,-0.293727,7.0
51.565528,-0.416126,31.0
53.589058,-2.573177,27.0
53.598972,-2.281589,58.0
53.610851,-2.341431,21.0
53.564039,-2.445532,17.0
53.615603,-2.335922,8.0
53.582046,-2.481836,32.0
53.561756,-2.529207,36.0
53.548721,-2.3922,120.0
53.591672,-2.454253,19.0
53.585165,-2.390392,27.0
53.581219,-2.295953,44.0
53.592447,-2.281258,31.0
53.628738,-2.43735,64.0
53.547061,-2.391384,39.0
53.576327,-2.415214,8.0
53.595981,-2.587549,30.0
53.576397,-2.443442,8.0
53.603294,-2.311161,43.0
53.569534,-2.461278,26.0
53.595806,-2.558461,8.0
53.5779,-2.447671,6.0
53.679681,-2.305714,24.0
53.590242,-2.39586,7.0
53.559589,-2.42598,47.0
53.559589,-2.42598,28.0
53.598476,-2.317986,18.0
53.605262,-2.324611,20.0
53.570895,-2.45326,7.0
53.580171,-2.462693,4.0
53.609628,-2.293552,125.0
53.668737,-2.310386,15.0
53.568517,-2.434569,180.0
53.66302,-2.321514,45.0
53.56817,-2.460644,4.0
53.573627,-2.410975,78.0
53.613477,-2.31728,36.0
53.548372,-2.410383,19.0
53.576872,-2.416292,6.0
53.59822,-2.268392,30.0
53.592537,-2.460804,6.0
53.562771,-2.413149,6.0
53.566406,-2.447006,4.0
53.601521,-2.271451,5.0
53.589886,-2.28778,14.0
53.587945,-2.529957,30.0
53.576327,-2.415214,7.0
53.593586,-2.31464,40.0
53.602559,-2.291357,14.0
53.652414,-2.3042,5.0
53.562771,-2.413149,6.0
53.594831,-2.431412,30.0
54.718719,-1.751183,6.0
54.75003,-2.01204,30.0
54.336358,-1.44089,60.0
54.622128,-1.763573,50.0
54.622128,-1.763573,23.0
54.543225,-1.52017,6.0
54.677252,-1.601856,8.0
54.704738,-1.569236,66.0
54.685392,-1.5673,37.0
54.656669,-1.68333,92.0
54.649543,-1.663078,45.0
54.302445,-1.556786,8.0
54.522033,-1.532212,41.0
54.52212,-1.53836,62.0
54.625211,-1.555982,8.0
54.625352,-1.557513,3.0
54.625185,-1.55846,3.0
54.625185,-1.55846,3.0
54.624108,-1.558921,3.0
54.545743,-1.525712,74.0
54.360207,-1.707864,60.0
54.620431,-1.568232,58.0
54.539313,-1.517857,28.0
54.518226,-1.539525,60.0
54.62963,-1.580139,54.0
54.552323,-1.547265,30.0
54.546636,-1.919738,32.0
54.542433,-1.924067,37.0
54.405935,-1.727705,44.0
54.526999,-1.567276,106.0
54.695264,-1.608512,48.0
54.690906,-1.549106,40.0
54.624613,-1.564336,41.0
54.663602,-1.681571,51.0
54.625865,-1.648441,65.0
54.709707,-1.693347,49.0
54.709707,-1.693347,40.0
54.709707,-1.693347,49.0
54.622924,-1.593022,54.0
54.303514,-1.559264,60.0
54.711605,-1.744827,42.0
54.397017,-1.61154,114.0
54.625934,-1.646933,41.0
54.517108,-1.433158,83.0
54.546607,-1.917558,76.0
54.522033,-1.532212,25.0
54.37482,-1.629113,6.0
54.636548,-1.70813,40.0
54.530395,-1.569558,5.0
54.659019,-1.68497,10.0
54.530636,-1.568498,22.0
54.344711,-1.440986,64.0
54.51557,-1.524949,61.0
54.539739,-1.53188,59.0
54.656247,-1.67673,53.0
53.633089,-2.114394,51.0
53.631761,-2.190591,4.0
53.624754,-2.142585,4.0
53.543922,-2.13315,22.0
53.516746,-2.045974,42.0
53.497428,-2.11549,40.0
53.552391,-2.083596,21.0
53.534652,-2.100427,28.0
53.528354,-2.125619,17.0
53.532705,-2.097844,39.0
53.605751,-2.151044,30.0
53.535656,-2.105335,30.0
53.603,-2.183827,24.0
53.553018,-2.086676,59.0
53.595885,-2.162341,18.0
53.622402,-2.186224,35.0
53.675772,-2.169127,8.0
53.609394,-2.14155,20.0
53.713737,-2.055568,6.0
53.56233,-2.134841,41.0
53.536546,-2.132345,24.0
53.573744,-2.097288,34.0
53.648018,-2.179514,10.0
53.659366,-2.177505,3.0
53.534652,-2.100427,35.0
53.562394,-2.024568,45.0
53.647854,-2.082272,23.0
53.716867,-2.083089,7.0
53.533292,-2.066282,16.0
53.522757,-2.160475,33.0
53.535656,-2.105335,28.0
53.552129,-2.072019,24.0
53.538428,-2.058911,31.0
53.549325,-2.072135,38.0
53.70113,-2.20231,27.0
53.630569,-2.157272,42.0
53.711154,-2.10191,64.0
53.562015,-2.118807,46.0
53.595885,-2.20377,20.0
53.644096,-2.098693,26.0
53.500768,-2.074841,50.0
53.562015,-2.118807,32.0
53.486038,-2.085319,28.0
53.621456,-2.182078,4.0
53.645218,-2.08915,16.0
53.497331,-2.092276,42.0
53.533271,-2.124532,44.0
53.661481,-2.08466,22.0
53.612376,-2.143193,23.0
53.631656,-2.135622,38.0
53.584102,-2.175029,39.0
53.601721,-2.093305,24.0
53.610841,-2.181745,25.0
53.158914,-1.415365,44.0
53.247405,-1.4,61.0
53.18002,-1.390586,45.0
53.271036,-1.327515,42.0
NaN,NaN,10.0
53.233991,-1.410465,5.0
53.226199,-1.281183,17.0
53.233838,-1.451831,7.0
53.228272,-1.279035,8.0
53.406602,-1.438046,8.0
53.169076,-1.416665,21.0
53.234576,-1.38873,12.0
53.241079,-1.42986,6.0
53.230158,-1.400434,42.0
53.220491,-1.408537,7.0
53.270896,-1.349199,8.0
53.237065,-1.438291,3.0
53.233924,-1.295421,10.0
53.402361,-1.45591,57.0
53.230768,-1.280117,50.0
53.239674,-1.427438,40.0
53.254231,-1.447209,5.0
53.224103,-1.411932,46.0
53.229305,-1.471064,40.0
53.258352,-1.38748,3.0
53.259101,-1.387615,10.0
53.259101,-1.387615,10.0
53.259101,-1.387615,11.0
53.231706,-1.455274,40.0
53.276549,-1.405768,11.0
53.246826,-1.434356,30.0
53.241397,-1.436226,7.0
53.243582,-1.455722,8.0
53.272978,-1.271895,40.0
53.270116,-1.436043,16.0
53.257433,-1.436195,46.0
53.241236,-1.432586,9.0
53.403699,-1.457608,60.0
53.276667,-1.249803,18.0
53.251642,-1.445369,21.0
53.186244,-1.360343,35.0
53.271036,-1.327515,8.0
53.40518,-1.439569,48.0
53.252678,-1.392237,45.0
53.184547,-1.402329,36.0
53.26792,-1.433568,48.0
53.165857,-1.416243,29.0
53.228489,-1.297427,40.0
53.238232,-1.43778,15.0
52.049615,-2.687262,16.0
51.924412,-2.57403,42.0
52.224466,-2.739383,5.0
52.226287,-2.75256,6.0
51.96495,-2.931525,31.0
51.912687,-2.585133,14.0
52.050409,-2.686691,14.0
52.068707,-2.656438,7.0
52.222469,-2.723641,33.0
52.094606,-2.772559,50.0
52.054997,-2.525634,9.0
52.148782,-2.65896,14.0
52.05336,-2.704703,7.0
52.059068,-2.703291,10.0
52.074485,-2.819179,35.0
52.085718,-2.461053,21.0
52.090118,-2.803774,35.0
52.027896,-2.392245,29.0
52.054874,-2.702512,14.0
52.205506,-3.041502,5.0
52.045086,-2.668062,69.0
52.057934,-2.716866,10.0
52.207607,-2.528562,15.0
52.18861,-2.503952,9.0
52.123025,-2.742011,6.0
52.060514,-2.736003,7.0
52.3154,-2.857375,16.0
52.053834,-2.73312,40.0
52.076988,-2.716486,33.0
52.079281,-2.71788,41.0
52.185862,-2.509538,34.0
52.185966,-2.514629,37.0
51.976445,-2.756489,27.0
51.915804,-2.585494,9.0
52.071052,-2.741616,4.0
51.853563,-2.646334,29.0
52.234764,-2.742717,8.0
52.205072,-3.0244,48.0
52.059068,-2.703291,13.0
52.028794,-2.428821,64.0
52.037534,-2.713974,76.0
52.036313,-2.425657,10.0
52.036313,-2.425657,36.0
52.036313,-2.425657,14.0
51.967798,-2.746329,10.0
52.228172,-2.737351,40.0
52.226937,-2.743626,48.0
52.060879,-2.733702,25.0
52.04228,-2.723017,22.0
51.931622,-2.640385,3.0
51.931622,-2.640385,13.0
52.187097,-2.506612,18.0
52.039587,-2.427643,10.0
52.082585,-2.637466,28.0
52.226075,-2.736204,47.0
52.057432,-2.698745,39.0
50.888148,-2.949599,7.0
51.126834,-3.004124,20.0
51.2539,-2.95946,30.0
50.868054,-2.957816,47.0
50.979379,-2.996986,54.0
51.0685,-3.037592,5.0
51.245048,-2.992257,24.0
51.245643,-2.99853,28.0
51.004699,-3.114615,30.0
50.912587,-2.790712,18.0
50.976401,-3.203572,86.0
50.979754,-3.24795,34.0
51.202136,-3.47463,30.0
50.905776,-2.795318,16.0
51.209231,-3.473869,30.0
51.018509,-3.077507,5.0
51.034436,-2.844873,49.0
51.036476,-3.102626,42.0
51.034436,-2.844873,3.0
51.036476,-3.102626,57.0
50.9233,-2.912469,30.0
51.016495,-3.127087,44.0
51.234952,-2.998877,7.0
51.205603,-3.471305,12.0
51.032945,-3.089793,2.0
50.979754,-3.24795,10.0
50.879978,-2.79788,4.0
50.981866,-3.229445,43.0
51.250021,-3.000193,28.0
51.019373,-3.072973,8.0
51.203939,-3.475016,8.0
50.947119,-2.806444,37.0
51.005359,-3.091412,92.0
51.23168,-2.997704,83.0
51.018509,-3.077507,19.0
51.013257,-3.081434,54.0
51.038938,-2.823584,44.0
51.044139,-3.3146,49.0
50.873599,-2.969135,50.0
51.134691,-2.983213,49.0
51.207173,-3.477453,50.0
51.058803,-3.193382,90.0
51.016523,-3.131621,80.0
50.985276,-3.195795,90.0
51.185812,-3.08884,26.0
51.017516,-3.084798,34.0
50.933958,-2.940705,47.0
51.204193,-3.477701,13.0
51.041886,-2.826375,25.0
51.019485,-3.123262,15.0
50.997533,-3.230956,44.0
51.242128,-2.996755,9.0
51.241481,-2.994085,4.0
50.864332,-2.963211,8.0
51.1242,-3.033989,102.0
51.206719,-3.471369,40.0
53.503098,-1.366922,4.0
53.430336,-1.377275,6.0
53.437129,-1.333552,29.0
53.430336,-1.377275,24.0
53.434604,-1.341704,37.0
53.467545,-1.273136,6.0
53.405651,-1.328689,48.0
53.421931,-1.20993,8.0
53.485982,-1.309608,49.0
53.426865,-1.267465,3.0
53.47847,-1.307048,20.0
53.502028,-1.277899,66.0
53.432947,-1.367756,9.0
53.458258,-1.34423,80.0
53.506381,-1.362139,61.0
53.38941,-1.642088,6.0
53.44513,-1.385716,66.0
53.448128,-1.306126,47.0
53.49837,-1.34019,54.0
53.50121,-1.336935,44.0
53.495869,-1.294147,78.0
53.40514,-1.506024,11.0
53.416107,-1.34041,5.0
53.424078,-1.501442,54.0
53.413132,-1.338846,52.0
53.49619,-1.304468,38.0
53.430558,-1.277756,64.0
53.487038,-1.310166,27.0
53.455712,-1.346922,22.0
53.433542,-1.394116,25.0
53.455712,-1.346922,16.0
53.452585,-1.34233,50.0
53.545319,-1.316506,67.0
53.427604,-1.269423,38.0
53.416107,-1.34041,6.0
53.420606,-1.201318,24.0
53.424968,-1.351441,6.0
53.387034,-1.61545,4.0
53.467545,-1.273136,7.0
53.43321,-1.335103,4.0
53.495351,-1.291789,1.0
53.453351,-1.367604,59.0
53.436751,-1.309608,14.0
53.422259,-1.196954,67.0
53.431012,-1.352235,7.0
53.385449,-1.542862,7.0
53.425676,-1.3545,56.0
53.425676,-1.3545,24.0
53.425676,-1.3545,31.0
53.43742,-1.316433,8.0
54.869698,-2.931445,60.0
54.936258,-2.917765,24.0
54.865293,-3.397314,38.0
54.70538,-3.483566,5.0
54.717462,-3.497825,18.0
54.885307,-2.951213,26.0
54.606299,-3.120259,10.0
54.602091,-3.129001,45.0
54.66364,-2.76819,3.0
54.613226,-3.566573,14.0
54.895092,-2.919978,14.0
54.651253,-2.739931,6.0
54.879663,-2.911105,44.0
54.602297,-3.116635,32.0
54.923924,-2.941857,5.0
54.56659,-3.565047,23.0
54.642572,-3.534957,13.0
54.542923,-3.580419,18.0
54.882359,-2.969443,32.0
54.86972,-3.388273,39.0
54.941552,-2.734925,28.0
54.65737,-3.370573,26.0
54.891812,-3.362714,20.0
54.487519,-3.533866,5.0
54.630067,-3.553464,6.0
54.541589,-3.495192,6.0
54.558248,-3.551211,6.0
54.647829,-3.521517,44.0
54.628745,-3.556419,51.0
54.894714,-2.97163,82.0
54.894714,-2.97163,15.0
54.637382,-3.538759,54.0
54.70765,-3.482268,40.0
54.654938,-3.373421,60.0
54.616553,-3.546196,31.0
54.650782,-3.486396,25.0
54.555261,-3.585411,50.0
54.711827,-3.505207,60.0
54.673653,-3.429635,5.0
54.884696,-2.949799,6.0
54.687065,-3.515957,6.0
54.826782,-3.161193,5.0
54.829218,-3.169376,4.0
54.737046,-3.445985,4.0
54.521738,-3.515124,68.0
54.669897,-2.753729,30.0
54.712383,-3.495122,12.0
54.831529,-3.23394,4.0
54.646419,-3.524874,7.0
54.509399,-3.517911,6.0
54.598849,-3.536903,8.0
54.476663,-2.357995,38.0
54.669259,-3.371501,25.0
54.523255,-3.582626,67.0
54.419061,-3.433318,21.0
50.310766,-5.199049,22.0
50.119806,-5.535058,45.0
50.219041,-5.287349,60.0
50.345916,-5.1519,40.0
50.265493,-5.04433,25.0
50.264079,-5.058456,22.0
50.411217,-5.106753,41.0
50.267904,-4.909612,55.0
50.178587,-5.312316,21.0
50.028139,-5.095953,15.0
50.305875,-5.19667,9.0
50.271378,-5.062032,60.0
50.311909,-5.160592,2.0
50.102369,-5.276854,26.0
50.04887,-5.089716,19.0
50.149908,-5.064111,40.0
50.152481,-5.069876,30.0
50.211084,-5.300828,25.0
50.218351,-5.287273,47.0
50.410552,-5.086174,35.0
50.261151,-5.058942,41.0
50.23797,-5.227686,43.0
50.148138,-5.069458,40.0
50.192195,-5.463388,37.0
50.215837,-5.305474,40.0
50.271034,-5.047435,8.0
50.185122,-5.419507,31.0
50.033751,-5.260086,63.0
50.126227,-5.528926,58.0
50.13854,-5.543215,81.0
50.133968,-5.483868,27.0
50.160208,-5.086195,17.0
50.267299,-5.071069,6.0
49.914392,-6.315107,14.0
50.380545,-4.939605,32.0
50.156643,-5.08212,66.0
50.208949,-5.482317,51.0
50.121636,-5.680401,25.0
50.271978,-5.066598,109.0
50.412271,-5.088479,36.0
50.07274,-5.214381,15.0
50.220623,-5.302292,6.0
50.208367,-5.295446,19.0
50.204287,-5.362725,35.0
50.116895,-5.539657,25.0
50.105955,-5.550865,27.0
50.2086,-5.305002,49.0
50.268375,-5.045609,18.0
50.327914,-5.162526,7.0
50.181449,-5.423213,31.0
50.410667,-5.079407,18.0
50.178219,-5.273588,14.0
50.414679,-5.08078,8.0
51.990428,-0.184912,4.0
51.983427,-0.18984,5.0
51.914684,-0.211687,7.0
51.951539,-0.263742,35.0
51.949322,-0.268936,23.0
51.882884,-0.189584,63.0
51.931082,-0.229333,59.0
51.893537,-0.048788,40.0
51.969406,-0.23111,39.0
51.951908,-0.284503,27.0
51.876061,-0.172187,10.0
51.946596,-0.294557,110.0
51.950795,-0.280355,69.0
51.991085,-0.209614,51.0
51.797973,-0.083994,40.0
51.779366,-0.017734,85.0
51.983349,-0.181861,61.0
52.049465,-0.023755,29.0
51.939571,-0.011844,6.0
52.081389,-0.249601,76.0
51.798916,-0.066522,6.0
51.803976,-0.085408,4.0
52.058453,-0.019799,6.0
51.949991,-0.291197,10.0
51.949991,-0.291197,20.0
51.899486,-0.183286,7.0
52.029454,-0.320823,12.0
52.059966,-0.270768,8.0
52.038406,-0.302423,4.0
52.129262,-0.29201,9.0
52.088819,-0.26744,46.0
51.985465,-0.198409,44.0
51.788442,0.005472,56.0
51.81666,-0.023744,109.0
51.861017,-0.18321,62.0
51.961535,-0.223659,51.0
51.808527,-0.104334,23.0
51.950348,-0.271903,6.0
52.05171,-0.026166,24.0
51.918516,-0.186997,54.0
51.812234,-0.029016,64.0
52.026971,0.042394,42.0
51.949321,0.012364,6.0
51.94142,-0.268499,8.0
51.82156,0.053434,32.0
51.937159,-0.010686,66.0
52.100321,-0.24686,24.0
52.187878,-2.241727,10.0
52.183555,-2.217688,5.0
52.112197,-2.319719,51.0
52.142821,-2.095281,30.0
52.171884,-2.241655,21.0
52.122462,-2.32672,10.0
52.090927,-1.916969,31.0
52.178033,-2.257516,41.0
52.067464,-2.324247,41.0
52.178033,-2.257516,25.0
52.109379,-2.313979,25.0
52.246648,-2.140022,16.0
52.256776,-2.15718,17.0
52.135467,-2.216211,63.0
52.158333,-1.887477,25.0
52.11992,-2.325737,97.0
52.261163,-2.150602,6.0
52.078272,-2.033661,55.0
52.180892,-2.236034,15.0
52.147026,-2.051031,63.0
52.076383,-1.94054,6.0
52.283143,-2.120934,53.0
52.104283,-2.240695,22.0
52.216438,-2.215887,74.0
52.108127,-2.312286,60.0
52.109806,-2.322291,7.0
52.135738,-2.312159,15.0
52.09261,-1.932963,8.0
52.176944,-2.236524,8.0
52.276974,-2.142558,30.0
52.115128,-2.326009,39.0
52.155705,-2.319243,47.0
52.107535,-2.307469,63.0
52.115066,-2.080128,63.0
52.185666,-2.24014,64.0
52.268746,-2.161179,35.0
52.063854,-2.201559,38.0
52.137251,-2.249478,48.0
52.105136,-1.942298,34.0
52.109379,-2.313979,28.0
52.278466,-2.135278,10.0
52.15923,-2.164422,31.0
52.127661,-2.309926,65.0
52.091611,-1.935615,8.0
52.084965,-1.950744,8.0
52.082762,-1.951155,3.0
52.122376,-2.334753,23.0
51.601681,-0.394581,20.0
51.577947,-0.330393,14.0
51.568651,-0.391228,60.0
51.581745,-0.318028,23.0
51.610323,-0.367283,24.0
51.612561,-0.368264,78.0
51.586208,-0.344316,11.0
51.583354,-0.359431,3.0
51.578667,-0.370071,6.0
51.577771,-0.339038,6.0
51.616936,-0.416526,35.0
51.615757,-0.417397,26.0
51.615147,-0.422185,20.0
51.579142,-0.316617,27.0
51.612155,-0.433771,10.0
51.557028,-0.313819,3.0
51.597407,-0.31112,14.0
51.558382,-0.29814,12.0
51.574649,-0.3723,5.0
51.566482,-0.278272,6.0
51.611986,-0.331449,27.0
51.571886,-0.301055,3.0
51.577155,-0.29116,150.0
51.615673,-0.331458,3.0
51.615673,-0.331458,4.0
51.592524,-0.327441,60.0
51.574405,-0.293125,3.0
51.563843,-0.313244,5.0
51.565219,-0.270505,11.0
51.592945,-0.341863,46.0
51.601775,-0.26836,77.0
51.609594,-0.418832,36.0
51.617244,-0.264882,57.0
51.581782,-0.327553,5.0
51.559424,-0.381932,36.0
51.602516,-0.35555,40.0
51.552913,-0.306753,79.0
51.611298,-0.280439,80.0
51.556583,-0.331255,3.0
51.610024,-0.329412,12.0
51.564076,-0.27731,20.0
51.562035,-0.332577,80.0
51.5979,-0.32668,62.0
51.591675,-0.397843,45.0
51.605981,-0.375815,30.0
51.58091,-0.325832,6.0
51.624464,-0.340757,80.0
51.603691,-0.331146,11.0
51.592836,-0.307175,6.0
51.556768,-0.331003,4.0
51.583988,-0.317838,9.0
52.5178,-1.841545,21.0
52.51911,-1.851111,15.0
52.528038,-1.845052,11.0
52.531192,-1.830934,9.0
52.531192,-1.830934,5.0
52.464805,-1.778538,32.0
52.540096,-1.869352,32.0
52.52756,-1.818227,5.0
52.445525,-1.924907,50.0
52.507272,-1.917995,3.0
52.515254,-1.851492,10.0
52.526241,-1.931771,19.0
52.517331,-1.930414,20.0
52.511157,-1.853849,1.0
52.440939,-1.842062,42.0
52.446092,-1.825942,9.0
52.434755,-1.849189,7.0
52.511646,-1.849088,8.0
52.526725,-1.930208,9.0
52.504269,-1.948541,48.0
52.518453,-1.927996,31.0
52.44773,-1.915295,20.0
52.526241,-1.931771,5.0
52.461472,-1.824704,19.0
52.514451,-1.924554,16.0
52.527463,-1.813997,26.0
52.535613,-1.835354,6.0
52.419919,-1.834079,12.0
52.535074,-1.837959,68.0
52.449657,-1.823073,15.0
52.53273,-1.82478,86.0
52.51651,-1.849838,6.0
52.445407,-1.944734,68.0
52.530595,-1.82187,20.0
52.518386,-1.870242,2.0
52.449495,-1.821079,10.0
52.476779,-1.795035,66.0
52.438409,-1.845396,8.0
52.526008,-1.871363,85.0
52.531207,-1.828988,23.0
52.444251,-1.818834,4.0
52.437326,-1.962019,64.0
52.526992,-1.829829,8.0
52.517331,-1.930414,5.0
52.534308,-1.828592,39.0
52.516638,-1.928765,5.0
52.445105,-1.919973,38.0
53.20891,-2.715272,39.0
52.999243,-2.502244,80.0
53.097789,-2.460799,71.0
53.19891,-2.354538,4.0
53.058736,-2.520602,22.0
53.157432,-2.202329,36.0
53.089753,-2.463027,4.0
53.077375,-2.465208,3.0
53.08112,-2.44511,67.0
53.152037,-2.186991,40.0
53.064311,-2.503463,42.0
53.271603,-2.554825,1.0
53.077099,-2.4385,72.0
53.184287,-2.536563,4.0
53.168855,-2.213811,75.0
53.160511,-2.214457,78.0
53.192157,-2.502611,6.0
53.031418,-2.5965,33.0
53.104995,-2.440308,80.0
53.041699,-2.37526,25.0
53.19437,-2.512755,10.0
53.272422,-2.454441,66.0
53.2713,-2.463728,48.0
53.2713,-2.463728,48.0
53.258882,-2.510422,64.0
53.258882,-2.510422,34.0
53.098315,-2.393824,48.0
53.190112,-2.531965,70.0
53.098315,-2.393824,42.0
53.050053,-2.522213,44.0
53.198441,-2.357706,50.0
53.161868,-2.204472,42.0
53.08721,-2.457983,4.0
53.104995,-2.440308,40.0
53.26362,-2.574046,32.0
53.10673,-2.435157,41.0
53.146417,-2.385562,53.0
53.063828,-2.519589,40.0
53.192983,-2.508695,40.0
53.076005,-2.520123,60.0
53.098813,-2.45397,85.0
53.081089,-2.460128,7.0
53.189221,-2.534288,56.0
53.201137,-2.364406,27.0
53.097807,-2.403377,4.0
53.269768,-2.464791,39.0
53.165496,-2.405581,66.0
53.059298,-2.523354,51.0
53.184287,-2.536563,3.0
53.560598,-1.489225,34.0
53.53838,-1.379222,46.0
53.54124,-1.471244,11.0
53.509236,-1.376934,66.0
53.551284,-1.493035,3.0
53.547963,-1.473184,6.0
53.557153,-1.478096,6.0
53.586011,-1.502695,39.0
53.586011,-1.502695,40.0
53.359258,-1.481852,18.0
53.533464,-1.372474,40.0
53.534528,-1.475869,66.0
53.530587,-1.468963,39.0
53.545358,-1.44184,67.0
53.51582,-1.38302,33.0
53.555023,-1.444415,89.0
53.543107,-1.474828,32.0
53.57382,-1.418239,15.0
53.564171,-1.451618,4.0
53.579699,-1.53574,12.0
53.349968,-1.488921,23.0
53.586115,-1.50386,50.0
53.608171,-1.541776,15.0
53.497229,-1.46635,58.0
53.359201,-1.485234,6.0
53.520582,-1.393147,56.0
53.520582,-1.393147,36.0
53.54355,-1.574904,11.0
53.553925,-1.440233,43.0
53.587707,-1.499881,87.0
53.540475,-1.377607,6.0
53.602995,-1.444496,6.0
53.51818,-1.389094,6.0
53.578075,-1.384894,90.0
53.547216,-1.5201,5.0
53.365899,-1.485619,7.0
53.538263,-1.519808,6.0
53.578232,-1.410919,40.0
53.558834,-1.457997,50.0
53.57654,-1.417522,33.0
53.595873,-1.410325,41.0
53.502573,-1.453558,54.0
53.530742,-1.471405,13.0
53.545656,-1.444024,39.0
53.583435,-1.474132,37.0
51.385634,-0.210364,63.0
51.325373,-0.192128,20.0
51.354089,-0.199845,25.0
51.365215,-0.177329,6.0
51.359927,-0.132193,6.0
51.358438,-0.16256,5.0
51.372266,-0.157825,7.0
51.347778,-0.203528,29.0
51.39275,-0.219386,30.0
51.3467,-0.21178,22.0
51.346876,-0.149036,4.0
51.327483,-0.193065,96.0
51.354441,-0.165133,6.0
51.359004,-0.148246,10.0
51.323167,-0.20773,6.0
51.375897,-0.194622,5.0
51.382,-0.203823,4.0
51.358433,-0.181322,12.0
51.357911,-0.180061,7.0
51.366723,-0.138798,4.0
51.341282,-0.213283,4.0
51.35567,-0.201568,60.0
51.393421,-0.184046,8.0
51.348775,-0.208774,27.0
51.354232,-0.163849,7.0
51.322224,-0.221433,6.0
51.350279,-0.183738,7.0
51.350279,-0.183738,7.0
51.355663,-0.140021,8.0
51.349709,-0.179438,8.0
51.362307,-0.164991,8.0
51.351337,-0.20452,25.0
51.345007,-0.169763,75.0
51.350235,-0.157876,2.0
51.327676,-0.219198,35.0
51.358433,-0.181322,36.0
51.372641,-0.196359,44.0
51.358709,-0.202066,8.0
51.353799,-0.200302,40.0
51.317743,-0.209376,3.0
51.356058,-0.153625,9.0
51.320483,-0.211552,77.0
51.350501,-0.149651,15.0
51.366365,-0.178997,83.0
51.387738,-0.193383,5.0
51.360403,-0.202287,7.0
51.356096,-0.183092,7.0
51.371036,-0.196077,8.0
51.3864,-0.189926,8.0
52.06381,-2.24815,40.0
52.20121,-2.02477,31.0
52.249644,-2.142543,66.0
52.121446,-2.180451,58.0
52.069222,-2.35685,20.0
52.191928,-2.176772,82.0
52.219397,-2.236165,30.0
52.05939,-2.300851,51.0
52.119947,-2.315865,32.0
52.119528,-2.075871,5.0
52.186104,-2.210504,39.0
52.098863,-2.319701,66.0
52.083813,-2.265218,42.0
52.195452,-2.259416,6.0
52.300461,-2.612098,57.0
52.130906,-2.306618,21.0
52.188026,-2.259212,60.0
52.264745,-2.152145,42.0
52.110761,-1.920986,19.0
52.209226,-2.272766,5.0
52.187964,-2.239373,6.0
52.04033,-1.869752,40.0
52.131386,-2.308725,4.0
52.206383,-2.243061,56.0
52.210267,-2.224803,51.0
52.153533,-2.320326,6.0
52.081362,-1.950914,69.0
52.109972,-2.321309,40.0
52.154783,-2.261796,8.0
52.081407,-1.93725,6.0
52.20808,-2.232764,17.0
52.227247,-2.206706,66.0
52.195023,-2.187157,80.0
52.263269,-2.148792,35.0
52.121027,-1.975205,60.0
52.088888,-1.938217,46.0
52.093011,-1.927241,67.0
52.182355,-2.194486,90.0
52.197484,-2.250884,43.0
52.255173,-2.142488,70.0
52.266045,-2.14316,43.0
51.666744,-0.071099,76.0
51.648329,-0.153984,6.0
51.760656,-0.015743,8.0
51.659005,-0.032231,5.0
51.68412,-0.181509,24.0
51.656342,-0.033242,6.0
51.647736,-0.09155,3.0
51.695724,-0.181966,62.0
