Location Latitude,Location Longitude,Cluster
51.566289,0.091664,1
51.608922,0.035996,1
51.528802,0.099518,1
51.54317,0.080436,1
51.56751,0.109353,1
51.58306,0.060187,1
51.566618,0.077697,1
51.57585,0.082938,1
51.649042,0.07785,1
51.565967,0.064132,1
51.56699,0.062721,1
51.60883,0.026243,1
51.617253,0.018067,1
51.527777,0.119006,1
51.565509,0.059999,1
51.566815,0.093953,1
51.566815,0.093953,1
51.562208,0.111142,1
51.565266,0.0784,1
51.649042,0.07785,1
51.614384,0.103247,1
51.542219,0.08844,1
51.549277,0.074928,1
51.555513,0.073584,1
51.607556,0.055013,1
51.562439,0.101788,1
51.560599,0.067263,1
51.560701,0.066575,1
51.565848,0.071385,1
51.566486,0.095237,1
51.555882,0.108382,1
51.528585,0.091031,1
54.826016,-1.365195,4
54.892208,-1.435716,4
54.89584,-1.373593,4
54.927796,-1.453835,4
54.827804,-1.333397,4
54.902889,-1.43499,4
54.866885,-1.437753,4
54.895829,-1.378458,4
54.872909,-1.39896,4
54.906761,-1.397518,4
54.877599,-1.426725,4
54.877599,-1.426725,4
54.764603,-1.338569,4
54.915149,-1.443211,4
54.924133,-1.406654,4
54.918331,-1.401932,4
54.897058,-1.410591,4
54.89247,-1.378806,4
54.909122,-1.415203,4
54.815246,-1.387196,4
54.926865,-1.367494,4
54.926865,-1.367494,4
54.763732,-1.312909,4
54.919534,-1.437378,4
54.883624,-1.431425,4
54.756792,-1.353162,4
54.881038,-1.378965,4
54.75648,-1.330419,4
54.894933,-1.434351,4
54.881038,-1.378965,4
54.866509,-1.3635,4
54.896544,-1.417537,4
54.906187,-1.402831,4
54.88502,-1.370082,4
54.895009,-1.438936,4
54.898444,-1.391249,4
54.764701,-1.320617,4
54.818437,-1.398197,4
54.788054,-1.327875,4
54.896997,-1.39634,4
54.896926,-1.375182,4
54.839455,-1.347421,4
54.786802,-1.34228,4
54.786802,-1.34228,4
54.897771,-1.378615,4
54.838843,-1.367609,4
52.588135,-2.147235,2
52.545953,-2.093884,2
52.601887,-2.08707,2
52.58258,-2.043828,2
52.588149,-2.059766,2
52.580423,-2.160167,2
52.5663,-2.146675,2
52.612204,-2.121353,2
52.604897,-2.182774,2
52.604897,-2.182774,2
52.568434,-2.136222,2
52.500087,-2.578423,2
52.448254,-2.342105,2
52.567077,-2.128118,2
52.584849,-2.165142,2
52.608671,-2.078223,2
52.564798,-2.147142,2
52.555438,-2.070694,2
52.601546,-2.08194,2
52.565668,-2.085242,2
52.579454,-2.17219,2
52.589147,-2.058999,2
52.568723,-2.083339,2
52.568723,-2.083339,2
52.621801,-2.208163,2
52.585739,-2.15843,2
52.590949,-2.147171,2
52.541791,-2.221094,2
52.567016,-2.141956,2
52.625671,-2.111345,2
52.567833,-2.087887,2
52.56167,-2.344459,2
52.525854,-2.202093,2
52.612127,-2.03134,2
52.569459,-2.143809,2
52.607996,-2.079403,2
52.567633,-2.073364,2
52.49679,-2.601432,2
52.578688,-2.049585,2
52.540049,-2.423189,2
52.570108,-2.149668,2
52.565582,-2.138116,2
52.56092,-2.157012,2
52.019008,-0.26031,1
51.941794,-0.276655,1
51.933462,-0.270289,1
51.97537,-0.215701,1
51.911983,-0.220343,1
52.032839,-0.286189,1
52.003586,-0.242015,1
52.126796,-0.295778,1
51.886479,-0.175397,1
51.814968,-0.029593,1
51.985141,-0.188985,1
51.890419,-0.279362,1
52.022883,-0.332937,1
51.793186,-0.08124,1
51.928351,-0.214009,1
51.970232,-0.206034,1
51.958269,-0.185252,1
52.128748,-0.228149,1
52.098454,0.004398,1
52.084211,0.026441,1
51.895199,-0.159086,1
51.935774,-0.202454,1
51.919681,-0.179723,1
52.097042,0.007195,1
51.913495,-0.206116,1
51.814548,-0.03469,1
51.908715,-0.187566,1
52.031827,-0.330199,1
51.853494,-0.18118,1
51.808932,-0.019788,1
52.146269,-0.194487,1
52.0932,-0.242672,1
51.994343,-0.189252,1
52.033805,-0.298738,1
52.083453,0.026086,1
52.124798,-0.292509,1
51.793186,-0.08124,1
52.07954,0.023164,1
51.563051,0.160194,1
51.612073,0.226129,1
51.546671,0.24753,1
51.489414,0.335754,1
51.537993,0.144212,1
51.561588,0.251034,1
51.580885,0.11824,1
51.586404,0.196554,1
51.498862,0.254628,1
51.601434,0.153378,1
51.552954,0.124619,1
51.564011,0.215874,1
51.564011,0.215874,1
51.563549,0.201222,1
51.482499,0.333024,1
51.586404,0.196554,1
51.595908,0.216877,1
51.57449,0.199484,1
51.551532,0.294275,1
51.539825,0.169808,1
51.58467,0.210527,1
51.577366,0.120821,1
51.503844,0.274688,1
51.475134,0.336609,1
51.58825,0.228053,1
51.557816,0.176306,1
51.594778,0.215782,1
51.599149,0.212429,1
51.516087,0.301704,1
51.580465,0.211723,1
51.568443,0.20785,1
51.557136,0.220864,1
51.539824,0.250104,1
51.535561,0.152273,1
51.606853,0.179704,1
51.576811,0.2323,1
51.580632,0.188002,1
51.578196,0.209044,1
51.518629,0.208411,1
51.603944,0.177253,1
51.580632,0.188002,1
51.581823,0.118517,1
51.557825,0.179711,1
52.642207,-1.692165,2
52.522128,-2.0267,2
52.623167,-1.612381,2
52.622906,-1.615323,2
52.622682,-1.620953,2
52.60222,-1.606872,2
52.611504,-1.614418,2
52.611371,-1.681918,2
52.539648,-1.822084,2
52.644635,-1.695961,2
52.551945,-1.827226,2
52.515157,-1.985898,2
52.572186,-1.802137,2
52.512289,-1.980713,2
52.551945,-1.827226,2
52.591815,-1.834037,2
52.558453,-1.833484,2
52.551987,-1.834105,2
52.53391,-1.986394,2
52.641869,-1.696896,2
52.569468,-1.824509,2
52.551049,-1.842258,2
52.547128,-1.828587,2
52.512413,-1.998241,2
52.63984,-1.720037,2
52.544995,-1.998305,2
52.634666,-1.703403,2
52.536008,-1.795208,2
52.535861,-2.010601,2
52.600944,-1.874339,2
52.555046,-1.833231,2
52.629478,-1.668925,2
52.60824,-1.667778,2
52.614778,-1.649496,2
52.589445,-1.849766,2
52.523947,-2.010002,2
52.545432,-1.9855,2
52.525747,-2.010127,2
52.526457,-2.012588,2
52.521055,-1.987385,2
52.544321,-1.826887,2
52.547476,-1.798532,2
52.547128,-1.828587,2
54.151125,-3.175393,4
54.079574,-2.837801,0
54.026725,-2.794055,0
54.222677,-2.771784,4
54.077457,-2.844957,0
54.06457,-2.835604,0
54.246717,-2.701547,4
54.130451,-3.211736,4
54.173225,-2.834162,4
54.18587,-3.095511,4
54.127743,-2.785457,4
54.327626,-2.73114,4
54.188874,-3.198241,4
54.336702,-2.759033,4
54.185809,-3.092414,4
54.371802,-2.899556,4
54.154077,-2.465907,0
53.961522,-2.786582,0
54.248847,-3.013535,4
54.129359,-3.215775,4
54.197087,-2.835501,4
54.180705,-2.953703,4
54.145845,-2.467235,0
54.214107,-2.741262,4
54.196647,-2.756507,4
54.066354,-2.836297,0
54.077186,-2.842552,0
54.29213,-2.570582,4
54.045681,-2.814134,0
54.067102,-2.832217,0
54.123778,-3.215673,4
54.109272,-3.221856,4
54.130538,-3.098823,4
54.120891,-3.198895,4
54.183474,-2.923535,4
54.215692,-3.320538,4
54.323206,-2.751297,4
54.190178,-3.090261,4
54.33084,-2.738978,4
51.729554,-0.304186,1
51.782175,-0.188007,1
51.828469,-0.380334,1
51.76057,-0.222376,1
51.754311,-0.342963,1
51.837927,-0.203276,1
51.751111,-0.30942,1
51.725053,-0.305686,1
51.815428,-0.197338,1
51.841876,-0.201638,1
51.837927,-0.203276,1
51.837927,-0.203276,1
51.799858,-0.173737,1
51.791789,-0.17937,1
51.8011,-0.166319,1
51.762747,-0.250456,1
51.737593,-0.217543,1
51.752001,-0.302491,1
51.72746,-0.356811,1
51.782617,-0.224461,1
51.746081,-0.36072,1
51.765924,-0.228392,1
51.737858,-0.343797,1
51.813455,-0.336668,1
51.820745,-0.362822,1
51.739617,-0.304881,1
51.814308,-0.293453,1
51.760981,-0.212738,1
51.761176,-0.324056,1
51.82918,-0.21464,1
51.758128,-0.324676,1
51.760286,-0.238775,1
51.766695,-0.23126,1
51.76057,-0.222376,1
51.802881,-0.226731,1
51.793945,-0.397725,1
51.784427,-0.303338,1
51.781702,-0.300874,1
51.716116,-0.365045,1
51.821473,-0.358892,1
51.716116,-0.365045,1
51.738051,-0.31851,1
51.719843,-0.353497,1
51.763369,-0.230086,1
51.810145,-0.348787,1
51.825989,-0.370033,1
51.729371,-0.358378,1
51.766356,-0.242973,1
52.729391,-2.807293,2
52.695815,-2.776103,2
52.553807,-2.797342,2
52.79251,-2.637744,2
52.8883,-3.049384,0
52.59891,-2.754783,2
52.688611,-2.743473,2
52.858918,-2.72645,0
52.674237,-2.758965,2
53.020865,-2.766349,0
52.648805,-2.75174,2
52.679723,-2.828359,2
52.634058,-2.942925,2
52.70734,-2.729864,2
52.856723,-3.05088,0
52.791879,-2.857686,2
52.791879,-2.857686,2
52.791879,-2.857686,2
52.85431,-2.714047,2
52.696936,-2.742695,2
52.716467,-2.753925,2
52.728047,-2.721619,2
52.763781,-2.674655,2
52.972735,-2.679216,0
52.84258,-3.062282,0
52.726487,-2.818199,2
52.865689,-3.040356,0
52.753433,-2.698157,2
52.706037,-2.725521,2
52.671799,-2.77034,2
52.894832,-2.647049,0
52.363926,-2.696155,2
52.478239,-3.004287,2
52.495519,-2.997112,2
52.649102,-2.88216,2
52.69951,-2.775164,2
52.726903,-2.730707,2
52.854155,-2.725817,0
52.852459,-3.043054,0
52.88695,-3.032141,0
52.797028,-2.903883,2
52.622676,-2.773495,2
52.856338,-2.723017,0
52.782766,-2.784471,2
52.854691,-2.716548,2
52.537056,-2.801166,2
54.890877,-1.839315,4
54.860765,-1.797933,4
54.768454,-1.523574,4
54.854168,-1.572191,4
54.855163,-1.831787,4
54.785795,-1.589212,4
54.840869,-1.465628,4
54.745704,-1.415695,4
54.850847,-1.583876,4
54.786148,-1.52816,4
54.815879,-1.50206,4
54.863439,-1.485723,4
54.870897,-1.858124,4
54.820202,-1.454039,4
54.820202,-1.454039,4
54.841767,-1.47798,4
54.87166,-1.643113,4
54.829437,-1.451333,4
54.853829,-1.828325,4
54.723306,-1.465731,4
54.851644,-1.508348,4
54.862063,-1.805748,4
54.879422,-1.575434,4
54.853806,-1.589565,4
54.853806,-1.589565,4
54.900155,-1.57858,4
54.877001,-1.600644,4
54.897302,-1.571784,4
54.899214,-1.576781,4
54.847407,-1.824054,4
54.754708,-1.627573,4
54.863287,-1.686435,4
54.825414,-1.45008,4
54.825414,-1.45008,4
54.733939,-1.524496,4
54.873324,-1.696424,4
54.758317,-1.385803,4
54.799919,-1.409701,4
54.857747,-1.72944,4
54.874151,-1.696745,4
54.867696,-1.482958,4
54.799505,-1.577885,4
54.874991,-1.855164,4
52.388363,-2.76629,2
52.719257,-2.801423,2
52.859089,-3.065908,0
52.373405,-2.709186,2
52.862923,-2.721318,0
52.726575,-2.751952,2
52.686927,-2.764495,2
52.706402,-2.800092,2
52.708158,-2.740046,2
52.372411,-2.711461,2
52.696799,-2.767212,2
52.906931,-2.88913,0
52.706547,-2.756063,2
52.770194,-2.782467,2
52.789776,-2.85088,2
52.650564,-2.888159,2
52.722054,-2.751428,2
52.442323,-2.835416,2
52.371853,-2.713713,2
52.859073,-3.035755,0
52.330355,-2.667405,2
52.366427,-2.700409,2
52.366427,-2.700409,2
52.366427,-2.700409,2
52.581489,-2.733084,2
52.377114,-2.725271,2
52.713829,-2.811299,2
52.312869,-2.705986,2
52.380318,-2.729952,2
52.698494,-2.758484,2
52.70595,-2.73804,2
52.717673,-2.755115,2
52.537829,-2.797672,2
52.712295,-2.768108,2
52.831977,-3.085506,0
52.965129,-2.68876,0
52.701674,-2.752676,2
52.710796,-2.727879,2
52.493088,-2.999605,2
52.623965,-2.774286,2
52.893514,-3.037676,0
52.969325,-2.679758,0
52.651123,-2.892001,2
52.684532,-2.897564,2
54.87466,-1.841561,4
54.796311,-1.589739,4
54.782396,-1.630554,4
54.771517,-1.595025,4
54.823228,-1.629762,4
54.861624,-1.867457,4
54.767133,-1.523672,4
54.820202,-1.454039,4
54.87571,-1.691123,4
54.841554,-1.811119,4
54.878806,-1.487881,4
54.861777,-1.868307,4
54.867696,-1.482958,4
54.871866,-1.69589,4
54.855391,-1.57249,4
54.859632,-1.569613,4
54.89377,-1.576967,4
54.857254,-1.476752,4
54.799041,-1.576152,4
54.866414,-1.498711,4
54.868055,-1.695914,4
54.775865,-1.584151,4
54.856672,-1.735055,4
54.869939,-1.701373,4
54.798078,-1.668197,4
54.816896,-1.450305,4
54.872261,-1.610785,4
54.861777,-1.868307,4
54.880184,-1.574693,4
54.860677,-1.841834,4
54.880308,-1.757359,4
54.73924,-1.422607,4
54.825072,-1.447981,4
54.800446,-1.669982,4
54.834467,-1.662636,4
54.841639,-1.490158,4
54.75412,-1.632245,4
51.565013,-0.772493,1
51.52103,-0.744993,1
51.527054,-0.577045,1
51.39533,-0.659557,1
51.579928,-0.761166,1
51.579225,-0.553479,1
51.595805,-0.551971,1
51.575467,-0.710924,1
51.525309,-0.705162,1
51.495965,-0.540183,1
51.398421,-0.646888,1
51.515441,-0.600463,1
51.511204,-0.601097,1
51.514683,-0.719886,1
51.62127,-0.551146,1
51.620824,-0.551212,1
51.504264,-0.568576,1
51.525387,-0.666369,1
51.535538,-0.792227,1
51.529485,-0.571212,1
51.41132,-0.665273,1
51.527806,-0.667106,1
51.509367,-0.600248,1
51.537157,-0.72954,1
51.530253,-0.753101,1
51.52156,-0.746344,1
51.512216,-0.60996,1
51.541991,-0.704473,1
51.579928,-0.761166,1
51.478705,-0.632981,1
51.52242,-0.659307,1
51.481082,-0.624787,1
51.521232,-0.726985,1
51.415357,-0.686787,1
51.388047,-0.632391,1
51.485998,-0.69128,1
51.527956,-0.651143,1
51.315927,-0.185468,1
51.360346,-0.18515,1
51.360411,-0.208661,1
51.37356,-0.187127,1
51.358433,-0.181322,1
51.325307,-0.175683,1
51.358283,-0.157812,1
51.332088,-0.216555,1
51.363932,-0.206642,1
51.355664,-0.146344,1
51.352825,-0.154469,1
51.350501,-0.149651,1
51.327575,-0.208434,1
51.355881,-0.198841,1
51.327483,-0.193065,1
51.366365,-0.178997,1
51.357806,-0.195997,1
51.360569,-0.16604,1
51.350501,-0.149651,1
51.353285,-0.151693,1
51.358513,-0.153048,1
51.373059,-0.185024,1
51.391727,-0.219541,1
51.39225,-0.204313,1
51.392076,-0.220049,1
51.358283,-0.157812,1
51.327676,-0.219198,1
51.39941,-0.200309,1
51.400275,-0.200452,1
51.355822,-0.195569,1
51.339833,-0.207884,1
51.362723,-0.166296,1
51.367549,-0.232201,1
51.371148,-0.152529,1
51.35439,-0.180359,1
51.32222,-0.207537,1
51.32222,-0.207537,1
51.397309,-0.187109,1
51.32146,-0.193804,1
51.351337,-0.20452,1
51.359025,-0.198061,1
52.276137,0.117876,1
52.021303,0.246176,1
52.124836,0.172374,1
52.186144,0.158404,1
52.226698,0.123971,1
52.219385,0.136549,1
52.400107,0.260065,2
52.084498,0.443427,1
52.334433,0.331526,1
52.265817,0.19579,1
52.13879,0.34588,1
52.016102,0.239185,1
52.268313,0.187913,1
52.24586,0.10741,1
52.413255,0.271207,2
52.162805,0.122987,1
52.246015,0.105791,1
52.192327,0.130421,1
52.119785,0.168842,1
52.456089,0.309414,2
52.279209,0.047037,2
52.088619,0.411712,1
52.343291,0.345167,1
52.449939,0.295074,2
52.255259,0.114302,1
52.090152,0.408874,1
52.26862,0.490097,1
52.432745,0.23313,2
52.231192,0.088086,1
52.26682,0.178738,1
52.412483,0.268785,2
52.071085,0.436289,1
52.267965,0.194066,1
52.457702,0.30651,2
52.454832,-1.953816,2
52.499721,-1.918643,2
52.498168,-1.921769,2
52.449181,-1.954137,2
52.447437,-1.869479,2
52.427595,-1.906686,2
52.427595,-1.906686,2
52.452746,-1.892801,2
52.408935,-1.889982,2
52.452746,-1.892801,2
52.464029,-1.883192,2
52.4541,-1.835172,2
52.452746,-1.892801,2
52.417628,-1.910177,2
52.503751,-1.914019,2
52.412391,-1.884254,2
52.444641,-1.869267,2
52.444641,-1.869267,2
52.439246,-1.88592,2
52.47519,-1.957231,2
52.442481,-1.894312,2
52.473688,-1.955702,2
52.497244,-1.940182,2
52.454629,-1.878272,2
52.422683,-1.89258,2
52.490942,-1.93944,2
52.449024,-1.883173,2
52.490942,-1.93944,2
52.405998,-1.869888,2
52.439573,-1.890082,2
52.438058,-1.859769,2
52.425608,-1.868646,2
52.447256,-1.876983,2
52.47576,-1.945041,2
52.415649,-1.86231,2
52.415649,-1.86231,2
52.427278,-1.89301,2
52.479145,-1.954872,2
52.34453,-2.021909,2
52.418254,-2.060499,2
52.463703,-2.02506,2
52.334414,-2.063619,2
52.345241,-2.057616,2
52.444854,-2.02329,2
52.489068,-1.984522,2
52.482704,-2.004168,2
52.501569,-2.056966,2
52.505121,-2.029672,2
52.47671,-2.072108,2
52.474441,-2.048952,2
52.474441,-2.048952,2
52.33842,-2.05247,2
52.491029,-2.000266,2
52.497603,-2.030323,2
52.498074,-2.027811,2
52.503526,-2.034246,2
52.34453,-2.021909,2
52.337728,-2.061152,2
52.47144,-2.079083,2
52.458708,-2.019015,2
52.493471,-1.973636,2
52.494714,-1.959033,2
52.463703,-2.02506,2
52.489039,-2.003588,2
52.504043,-1.989446,2
52.33318,-2.058973,2
52.343964,-2.058392,2
52.487289,-1.95236,2
52.493471,-1.973636,2
52.463825,-1.998396,2
52.32985,-2.017411,2
52.497603,-2.030323,2
52.495038,-2.0405,2
52.488529,-2.015302,2
52.475363,-2.03529,2
52.476817,-2.041431,2
51.988286,0.20744,1
52.0799,0.478906,1
52.099526,0.276608,1
52.253295,0.406422,1
52.184961,0.156974,1
52.40167,0.261556,2
52.277825,0.326272,1
52.26862,0.490097,1
52.221644,0.261869,1
52.226166,0.135499,1
52.024344,0.247891,1
52.218146,-0.012502,1
52.215854,0.125474,1
52.186159,0.216983,1
52.186803,-0.009186,1
52.225195,0.152832,1
52.25627,0.069204,1
52.091737,0.422814,1
52.334433,0.331526,1
52.288824,0.121912,1
52.295107,0.130484,1
52.318744,0.053515,2
52.215892,0.120629,1
52.232052,0.122733,1
52.250562,0.395874,1
52.218843,0.270832,1
52.218843,0.270832,1
52.198669,0.154769,1
52.256081,0.106048,1
52.218976,0.267356,1
52.288605,0.129571,1
52.196448,0.128775,1
52.457416,0.304096,2
52.283503,0.124781,1
52.196448,0.128775,1
52.242688,0.159274,1
52.249825,0.10723,1
52.328219,0.343871,1
52.413255,0.271207,2
51.429668,0.346315,1
51.421926,0.241087,1
51.397221,0.301884,1
51.444468,0.283205,1
51.438297,0.360486,1
51.452881,0.173686,1
51.434596,0.090275,1
51.419142,0.100066,1
51.429771,0.357772,1
51.445058,0.21404,1
51.445147,0.213656,1
51.458887,0.136082,1
51.46816,0.10422,1
51.477328,0.160346,1
51.450456,0.137358,1
51.429428,0.095635,1
51.472006,0.159776,1
51.383025,0.305325,1
51.471451,0.170335,1
51.420934,0.117926,1
51.43147,0.096131,1
51.419142,0.100066,1
51.414223,0.375064,1
51.419142,0.100066,1
51.44111,0.372114,1
51.444468,0.283205,1
51.440012,0.260204,1
51.458495,0.162882,1
51.486385,0.168048,1
51.442829,0.194348,1
51.460565,0.129366,1
51.421926,0.241087,1
51.431522,0.377487,1
51.438919,0.363079,1
53.599012,-2.26805,0
53.584115,-2.46722,0
53.579528,-2.501244,0
53.568942,-2.460819,0
53.605959,-2.433837,0
53.611199,-2.339272,0
53.57543,-2.41735,0
53.548193,-2.526743,0
53.601681,-2.547552,0
53.586924,-2.321932,0
53.580308,-2.508474,0
53.604737,-2.348228,0
53.609815,-2.319719,0
53.598263,-2.429165,0
53.600792,-2.549385,0
53.590204,-2.315748,0
53.582194,-2.442941,0
53.601681,-2.547552,0
53.604049,-2.292259,0
53.610618,-2.355831,0
53.58134,-2.457737,0
53.581687,-2.451729,0
53.601045,-2.439784,0
53.585165,-2.390392,0
53.57353,-2.371527,0
53.584869,-2.296434,0
53.590237,-2.476521,0
53.582459,-2.382316,0
53.582459,-2.382316,0
53.547984,-2.436308,0
53.60264,-2.33665,0
53.604049,-2.292259,0
53.581444,-2.467583,0
53.597318,-2.552301,0
53.607448,-2.292617,0
53.568301,-2.470793,0
53.558974,-2.43944,0
53.613439,-2.294322,0
52.627157,-1.674867,2
52.537222,-1.79535,2
52.538923,-1.837141,2
52.513214,-1.979887,2
52.513214,-1.979887,2
52.541414,-1.8375,2
52.63949,-1.694607,2
52.627294,-1.599262,2
52.600856,-1.615773,2
52.541533,-2.013831,2
52.57098,-1.824112,2
52.57098,-1.824112,2
52.57098,-1.824112,2
52.519913,-2.001754,2
52.566571,-1.680006,2
52.615425,-1.701893,2
52.547128,-1.828587,2
52.654854,-1.691485,2
52.518879,-2.012792,2
52.617309,-1.686712,2
52.58608,-1.887813,2
52.528328,-1.991009,2
52.51673,-1.984203,2
52.588247,-1.847718,2
52.540269,-1.835263,2
52.551987,-1.834105,2
52.621095,-1.715637,2
52.597584,-1.838784,2
52.569787,-1.825282,2
52.546098,-1.988774,2
52.544909,-1.842604,2
52.557383,-1.82716,2
52.63984,-1.720037,2
52.556866,-1.801247,2
52.694629,-1.654184,2
52.544032,-1.841022,2
52.399843,-1.989241,2
52.468529,-1.752258,2
52.477568,-1.767402,2
52.514099,-1.789386,2
52.520246,-1.778318,2
52.401225,-1.973632,2
52.49631,-1.766817,2
52.41482,-1.934148,2
52.431546,-1.942566,2
52.380731,-1.921314,2
52.430592,-1.939993,2
52.437583,-2.009047,2
52.412045,-1.961159,2
52.475683,-1.734771,2
52.410729,-1.9813,2
52.415571,-1.943086,2
52.413334,-1.935408,2
52.407516,-1.942729,2
52.406699,-1.914183,2
52.488363,-1.73658,2
52.486625,-1.801719,2
52.506028,-1.7712,2
52.409997,-1.912971,2
52.459569,-1.745156,2
52.483876,-1.805846,2
52.479851,-1.786281,2
52.468956,-1.729615,2
52.468886,-1.746854,2
52.498753,-1.743825,2
52.458941,-1.972818,2
52.508437,-1.780484,2
52.48055,-1.732504,2
52.479427,-1.801272,2
52.396814,-1.954103,2
52.397151,-1.928178,2
52.402162,-1.961013,2
52.399552,-1.94559,2
51.892318,-0.457184,1
51.867884,-0.416319,1
51.914626,-0.660569,1
51.890519,-0.525912,1
51.88548,-0.514827,1
51.93598,-0.665218,1
51.909115,-0.377667,1
51.915066,-0.427877,1
51.873443,-0.433265,1
51.934175,-0.666256,1
51.888422,-0.513586,1
51.86548,-0.416084,1
51.891722,-0.42175,1
51.88903,-0.424184,1
51.88903,-0.424184,1
51.921791,-0.65259,1
51.901908,-0.396997,1
51.891178,-0.501851,1
51.905592,-0.512612,1
51.88903,-0.424184,1
51.900098,-0.46558,1
51.903715,-0.522685,1
51.899725,-0.448107,1
51.896227,-0.458416,1
51.896227,-0.458416,1
51.901419,-0.411318,1
51.887967,-0.424696,1
51.866501,-0.413797,1
51.904553,-0.522178,1
51.890476,-0.428096,1
51.870244,-0.425983,1
51.88481,-0.417919,1
51.827375,-0.53199,1
51.083808,-1.852207,1
51.032664,-2.288188,1
51.218996,-1.555524,1
51.174467,-1.780562,1
51.029984,-2.257755,1
51.07609,-1.792974,1
51.205254,-1.488781,1
51.08254,-1.799484,1
51.073863,-1.784549,1
51.042367,-2.269221,1
51.076396,-1.814641,1
51.057003,-1.793321,1
50.894783,-1.766734,1
51.060064,-1.802549,1
50.941295,-1.796241,1
50.992287,-1.729186,1
51.210289,-1.519349,1
51.085643,-1.7753,1
51.068903,-1.786741,1
51.08016,-1.796397,1
51.066894,-1.787997,1
51.032664,-2.288188,1
50.92694,-1.800708,1
51.227971,-1.466318,1
51.207285,-1.495732,1
51.073414,-1.810957,1
51.079436,-1.798498,1
51.099801,-1.790416,1
51.099801,-1.790416,1
51.075069,-1.785385,1
51.10705,-1.875882,1
51.105174,-1.792948,1
53.666084,-1.771328,0
53.635194,-1.738845,0
53.646807,-1.797966,0
53.578295,-1.785787,0
53.651775,-1.825174,0
53.638021,-1.850111,0
53.600184,-1.847706,0
53.591419,-1.844293,0
53.569658,-1.658145,0
53.65308,-1.808405,0
53.620386,-1.882374,0
53.650296,-1.788478,0
53.643452,-1.754995,0
53.639464,-1.737698,0
53.636965,-1.797786,0
53.650526,-1.793274,0
53.687222,-1.79488,0
53.678724,-1.782265,0
53.611854,-1.697726,0
53.572515,-1.657881,0
53.647804,-1.803135,0
53.649307,-1.739681,0
53.605421,-1.697618,0
53.69828,-1.78633,0
53.642111,-1.748224,0
53.666685,-1.770976,0
53.648259,-1.800893,0
53.66,-1.786856,0
53.63982,-1.83749,0
53.63982,-1.83749,0
53.652182,-1.78747,0
53.661509,-1.775983,0
53.654386,-1.806524,0
53.656991,-1.820719,0
53.634848,-1.748237,0
53.611994,-1.807775,0
53.631105,-1.782571,0
53.586001,-1.709977,0
53.593018,-1.645734,0
53.658075,-1.844244,0
53.638307,-1.789204,0
51.569849,0.107311,1
51.563317,0.113571,1
51.565696,0.063702,1
51.560175,0.062629,1
51.568263,0.095504,1
51.567196,0.061216,1
51.560596,0.067828,1
51.62464,0.050105,1
51.57446,0.06596,1
51.562738,0.108656,1
51.628517,0.079712,1
51.528585,0.091031,1
51.607882,0.083073,1
51.607241,0.025061,1
51.574362,0.04643,1
51.606944,0.02776,1
51.558316,0.085383,1
51.575511,0.063482,1
51.565633,0.057581,1
51.561446,0.086476,1
51.645079,0.063402,1
51.630808,0.042956,1
51.610691,0.025298,1
51.610432,0.082181,1
51.553738,0.071323,1
51.548006,0.070935,1
51.570901,0.063302,1
51.567346,0.105954,1
51.632542,0.0424,1
51.59107,0.07002,1
51.608479,0.100896,1
51.54317,0.080436,1
51.578957,0.084754,1
51.535095,-0.114274,1
51.612565,-0.182676,1
51.639448,-0.139344,1
51.593473,-0.139913,1
51.617625,-0.097912,1
51.532654,-0.09729,1
51.644613,-0.127121,1
51.626901,-0.139742,1
51.615109,-0.10065,1
51.587422,-0.095868,1
51.575305,-0.07727,1
51.58644,-0.081276,1
51.612,-0.184262,1
51.614389,-0.104663,1
51.612049,-0.056173,1
51.628513,-0.130819,1
51.612361,-0.054888,1
51.620001,-0.110309,1
51.587646,-0.085729,1
51.607985,-0.126968,1
51.611664,-0.153147,1
51.612805,-0.170924,1
51.620001,-0.110309,1
51.621464,-0.108991,1
51.61488,-0.15241,1
51.617574,-0.178392,1
51.580485,-0.08568,1
51.599338,-0.062813,1
51.616648,-0.174976,1
51.637635,-0.131094,1
51.569833,-0.130009,1
51.601364,-0.061495,1
51.568119,-0.080081,1
51.620045,-0.185819,1
51.657117,-0.454608,1
51.642914,-0.382488,1
51.656437,-0.51874,1
51.645798,-0.495282,1
51.703252,-0.402543,1
51.702717,-0.408163,1
51.709701,-0.44605,1
51.655462,-0.272907,1
51.675845,-0.405006,1
51.657555,-0.402366,1
51.697231,-0.287046,1
51.655376,-0.408081,1
51.683779,-0.417876,1
51.637139,-0.487548,1
51.62523,-0.39781,1
51.67096,-0.282677,1
51.637748,-0.396588,1
51.653281,-0.272542,1
51.692468,-0.281699,1
51.692468,-0.281699,1
51.699148,-0.399368,1
51.678698,-0.275972,1
51.646606,-0.516755,1
51.673811,-0.406842,1
51.653026,-0.376967,1
51.635782,-0.489761,1
51.663624,-0.40824,1
51.640612,-0.300988,1
51.659738,-0.504579,1
51.64422,-0.364447,1
51.679955,-0.378397,1
51.682187,-0.423863,1
51.69018,-0.409783,1
51.639022,-0.475332,1
51.658436,-0.501962,1
51.695956,-0.430706,1
52.452689,-1.848759,2
52.452609,-1.894665,2
52.481361,-1.945328,2
52.444904,-1.889672,2
52.443172,-1.89253,2
52.466646,-1.921672,2
52.460242,-1.965458,2
52.492178,-1.916919,2
52.45285,-1.888696,2
